number_of__talk__download_languages,comment_count,number_of__subtitled_videos,number_of__talk__more_resources,work_tag,number_of__talk__recommendations,growth_tag,personal_tag,success_tag,author_occupation,leadership_tag,psychology_tag,business_tag,brain_tag,psychologist_occupation,happiness_tag,number_of__talks__take_actions,age_months,ted salon talk  partner _video,duration,self_tag,ted institute talk_video,communication_tag,subjectivity,ted stage talk_video,ted  original_video,engineer_occupation,researcher_occupation,artist_occupation,teaching_tag,writer_occupation,technology_tag,best web_video,tedx talk_video,body_tag,philosopher_occupation,comedian_occupation,original content_video,comedy_tag,entrepreneur_tag
19,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,299,0,0,0,0.4358804754567466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,96.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,588,0,0,0,0.4563775510204082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,48.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,374,0,0,0,0.5231309246309247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,58.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,273,0,0,0,0.4519556025369978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,69.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,976,0,0,0,0.4921864077280743,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
19,146.0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134,0,1071,0,0,0,0.5142759590836516,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,57.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,996,0,0,0,0.4468293150230953,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14,12.0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,567,0,0,0,0.4497341136230023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,43.0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,138,0,429,0,0,0,0.4084771181199751,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27,76.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,670,0,0,0,0.5005802758261775,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,109.0,32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,117,0,556,0,0,0,0.4718394493103794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,11.0,25,2,0,1,0,0,0,1,0,0,0,0,0,0,3,13,0,851,0,0,0,0.5244665769665768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,84.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,985,0,0,0,0.504049611251104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,285,0,0,0,0.5157539682539682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,64.0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,128,0,1024,0,0,0,0.41672920292765614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,323,0,0,1,0.4540978345326172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,293,0,0,0,0.4820454545454546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,157.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,307,0,0,0,0.4537202380952378,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,171.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,275,0,0,0,0.6713512677798391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,186.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1052,0,0,0,0.413400419958716,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35,70.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,240,0,0,0,0.4277777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,22.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,791,0,0,0,0.4752952704787566,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,303,0,0,1,0.4952829537612148,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,560.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,613,0,0,0,0.5015889574905967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,282.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,0,351,0,0,0,0.4661138966518713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,5.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,140,0,0,0,0.5362268518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,281,0,0,0,0.5515366300366299,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,19.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,238,0,0,0,0.4627368927368927,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,62.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,1035,0,0,0,0.4166142140068523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,264,0,0,0,0.4293877551020409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,7.0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,857,0,1,0,0.5040235081374322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,58.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,1206,0,0,0,0.43636474636474654,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
20,52.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,956,0,0,0,0.4611454581832734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,83.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,254,0,0,0,0.3723716759431045,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,142.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,115,0,561,0,0,0,0.517112887112887,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,16.0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,286,0,0,0,0.4737539682539684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,67.0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,0,1280,0,0,0,0.4358930546339306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,22.0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,2,38,0,825,0,0,1,0.4112868528006144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,5.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,188,0,0,0,0.4859658359658359,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,19.0,16,2,0,1,0,0,0,0,0,0,0,0,0,0,2,32,0,819,0,0,0,0.40026244588744575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,65.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,990,0,0,0,0.4766833855799372,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,296,0,0,0,0.5096045197740114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,33.0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,163,0,1609,0,0,0,0.39296001443001416,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,81.0,23,1,0,0,0,0,0,0,0,0,1,0,0,0,1,148,0,819,0,0,0,0.4620643119506754,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,273,0,0,0,0.3339433293978749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,256,0,0,0,0.4511038961038961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,51.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,312,0,0,0,0.5245098039215687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,49.0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,1261,0,0,0,0.400118034986456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,42.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,640,0,0,0,0.5618990658464342,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,60.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,1233,0,0,0,0.3760020916901651,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,59.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,866,0,0,0,0.4370462870462871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,27.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,1019,0,0,0,0.5343364621489624,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,73.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,701,0,0,0,0.4082940360610265,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,303,0,0,0,0.5396972369194591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,42.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,756,0,0,0,0.4424233956403074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,388.0,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,108,0,553,0,0,0,0.4346404717616838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,36.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,801,0,0,0,0.4666548463356974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,517,0,0,0,0.4507879315806145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,294,0,0,0,0.5178590325018897,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,327,0,0,0,0.2960539215686275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,32.0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,321,0,0,0,0.42557720057720055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,937,0,0,0,0.5050701437599839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,119.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,713,0,0,0,0.4585547028728848,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,324,0,0,0,0.4171300669027939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,67.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,855,0,0,0,0.4979868759932054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,65.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,1089,0,0,0,0.4984649450166691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,160.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,261,0,0,0,0.4818234427609427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,255.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,556,0,0,0,0.4164391636732063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,216,0,0,0,0.4795329670329668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,33.0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,154,0,1141,0,0,0,0.4122090819370613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,41.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,1098,0,0,0,0.41839926128916943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,276,0,0,0,0.5210398860398859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,169.0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,118,0,1169,0,0,0,0.3862157706634452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,35.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,394,0,0,0,0.4040830381739475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,43.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,1038,0,0,0,0.5017573763955344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,313,0,0,0,0.3628446895570183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,304,0,0,0,0.5063342318059297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,274,0,0,0,0.41304966962861694,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,65.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25,0,954,0,0,0,0.4966618036103333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
17,71.0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,679,0,0,1,0.4017500502310631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,286,0,0,0,0.5231079931972789,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,27.0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,504,0,1,0,0.3747671638936699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
44,36.0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,138,0,202,0,0,0,0.6459964726631393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,57.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,965,0,0,0,0.4865278097025888,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,311,0,0,0,0.44227470642564987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,10.0,17,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0,735,0,0,1,0.5393931232166526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,121.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,781,0,0,0,0.5095104440186407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,221.0,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0,957,0,0,0,0.5407082265091975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,42.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,754,0,0,0,0.3622839281930191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,14.0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,644,0,0,0,0.4828782845061914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,149.0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,112,0,904,0,0,0,0.4501981962481964,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
6,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,0,0,0,0.580550429103061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,34.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,459,0,0,0,0.7396551724137931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,253,0,0,0,0.4754264870931539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,73.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,1011,0,0,0,0.3884934041184045,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,124.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,939,0,0,0,0.4740136295995669,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,59.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,432,0,0,0,0.4767355134825015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,9.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,215,0,0,0,0.5044340924775708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,170.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,268,0,0,0,0.4562306740878169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,39.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,201,0,0,0,0.7749999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,292,0,0,0,0.4789252414252415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,43.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,299,0,0,0,0.5034727891156462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134,0,236,0,0,1,0.4230694980694981,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,16.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,654,0,0,0,0.5005504599567097,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
26,103.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,1057,0,0,0,0.4795798447584162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,43.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,1000,0,0,0,0.4878214285714286,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,28.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3760,0,0,0,0.5429212210328601,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,113.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102,0,601,0,0,0,0.5039843821187104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,33.0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,352,0,0,1,0.5391504329004331,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,50.0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,127,0,1084,0,0,0,0.5452435169198177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,44.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,277,0,0,0,0.4670145330859618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,98.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,242,0,0,0,0.416812476928756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,0,0,0.4749064557237634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,101.0,29,2,0,1,0,0,0,0,0,0,0,0,0,0,0,135,0,788,0,0,0,0.4767527842527844,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,97.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,350,0,0,0,0.3531801531801532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,94.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,279,0,0,0,0.4614583333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,87.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,272,0,0,1,0.4622758194186766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,84.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,1195,0,0,0,0.4411194167589517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,40.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140,0,1107,0,0,0,0.5035099435397058,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
19,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,276,0,0,0,0.4573146056841709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,59.0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,1538,0,0,0,0.4809278195843618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,285,0,0,0,0.4805402930402928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,230,0,0,0,0.468457019171305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,270,0,0,0,0.3421296296296297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,97.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,994,0,0,0,0.4123039996813005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,21.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,914,0,0,1,0.4537245706363352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,69.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,1190,0,0,0,0.4145640018327241,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
35,80.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,523,0,0,0,0.4535714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,318,0,0,0,0.4755989583333331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,117.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,1286,0,0,0,0.4685247236582188,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
17,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,270,0,0,0,0.4660452120978434,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,73.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,654,0,0,0,0.5328098568098568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,27.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,202,0,0,0,0.4370039682539684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,6.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,304,0,0,0,0.5125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,42.0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139,0,946,0,0,0,0.5025060757955496,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,261,0,0,0,0.3636147186147187,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,33.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,1008,0,0,0,0.4740899811157053,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,37.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,621,0,0,0,0.4897211727666274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,307,0,0,0,0.4947029822029823,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,321,0,0,0,0.4386896103896104,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,20.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,255,0,0,0,0.4214810330912026,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,15.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,1477,0,0,0,0.4905417999874525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,261,0,0,0,0.4973710317460317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,173.0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,907,0,0,0,0.5369525764703424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,148.0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,0,945,0,0,0,0.4066020076861915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,126.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,879,0,0,0,0.4794203285299176,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,61.0,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127,0,185,0,0,0,0.2994607843137254,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,90.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,923,0,0,0,0.4564622683337767,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39,149.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,217,0,0,0,0.5180952380952382,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,135.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,1129,0,0,0,0.4434523998116233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,83.0,33,1,0,3,0,0,0,0,0,0,0,0,0,0,1,106,0,703,0,0,0,0.5149114383269313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,137.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,909,0,0,0,0.505166639778441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,84.0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123,0,1001,0,0,0,0.4327233416807407,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
